Epoch,Episodio,Agente,Acción,Board,Reward,RewardAcum
89,86,O,6,"['X', 'O', ' ', ' ', ' ', ' ', 'O', ' ', ' ']",0.0,0.0
89,86,O,4,"['X', 'O', ' ', 'X', 'O', ' ', 'O', ' ', ' ']",0.0,0.0
89,86,O,5,"['X', 'O', ' ', 'X', 'O', 'O', 'O', ' ', 'X']",0.0,0.0
89,86,O,7,"['X', 'O', 'X', 'X', 'O', 'O', 'O', 'O', 'X']",1.0,1.0
89,87,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,87,X,8,"[' ', 'X', ' ', ' ', ' ', ' ', 'O', ' ', 'X']",0.0,0.0
89,87,X,4,"[' ', 'X', ' ', ' ', 'X', 'O', 'O', ' ', 'X']",0.0,0.0
89,87,X,7,"['O', 'X', ' ', ' ', 'X', 'O', 'O', 'X', 'X']",0.0,0.0
89,88,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,88,O,8,"[' ', 'O', ' ', ' ', 'X', ' ', ' ', ' ', 'O']",0.0,0.0
89,88,O,2,"[' ', 'O', 'O', 'X', 'X', ' ', ' ', ' ', 'O']",0.0,0.0
89,88,O,5,"[' ', 'O', 'O', 'X', 'X', 'O', ' ', 'X', 'O']",0.0,0.0
89,89,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",1.0,1.0
89,89,X,5,"[' ', 'X', ' ', ' ', 'O', 'X', ' ', ' ', ' ']",0.0,1.0
89,89,X,3,"[' ', 'X', 'O', 'X', 'O', 'X', ' ', ' ', ' ']",0.0,1.0
89,89,X,7,"['O', 'X', 'O', 'X', 'O', 'X', ' ', 'X', ' ']",0.0,1.0
89,90,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,90,O,0,"['O', 'O', ' ', 'X', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,90,O,2,"['O', 'O', 'O', 'X', 'X', ' ', ' ', ' ', ' ']",0.0,0.0
89,91,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,91,X,4,"[' ', 'X', ' ', ' ', 'X', ' ', ' ', ' ', 'O']",0.0,0.0
89,91,X,6,"['O', 'X', ' ', ' ', 'X', ' ', 'X', ' ', 'O']",0.0,0.0
89,91,X,3,"['O', 'X', ' ', 'X', 'X', ' ', 'X', 'O', 'O']",0.0,0.0
89,91,X,2,"['O', 'X', 'X', 'X', 'X', 'O', 'X', 'O', 'O']",1.0,1.0
89,92,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,92,O,2,"[' ', 'O', 'O', ' ', ' ', ' ', ' ', ' ', 'X']",0.0,0.0
89,92,O,4,"[' ', 'O', 'O', 'X', 'O', ' ', ' ', ' ', 'X']",0.0,0.0
89,92,O,7,"['X', 'O', 'O', 'X', 'O', ' ', ' ', 'O', 'X']",0.0,0.0
89,93,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,93,X,5,"[' ', 'X', ' ', ' ', 'O', 'X', ' ', ' ', ' ']",0.0,0.0
89,93,X,8,"['O', 'X', ' ', ' ', 'O', 'X', ' ', ' ', 'X']",0.0,0.0
89,93,X,3,"['O', 'X', ' ', 'X', 'O', 'X', ' ', 'O', 'X']",0.0,0.0
89,93,X,2,"['O', 'X', 'X', 'X', 'O', 'X', 'O', 'O', 'X']",1.0,1.0
89,94,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,94,O,8,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', 'X', 'O']",0.0,0.0
89,94,O,4,"['X', 'O', ' ', ' ', 'O', ' ', ' ', 'X', 'O']",0.0,0.0
89,94,O,2,"['X', 'O', 'O', 'X', 'O', ' ', ' ', 'X', 'O']",1.0,1.0
89,94,O,6,"['X', 'O', 'O', 'X', 'O', 'X', 'O', 'X', 'O']",0.0,1.0
89,95,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",1.0,1.0
89,95,X,8,"[' ', 'X', ' ', ' ', ' ', ' ', 'O', ' ', 'X']",0.0,1.0
89,95,X,0,"['X', 'X', ' ', ' ', ' ', ' ', 'O', 'O', 'X']",0.0,1.0
89,95,X,5,"['X', 'X', ' ', 'O', ' ', 'X', 'O', 'O', 'X']",0.0,1.0
89,95,X,2,"['X', 'X', 'X', 'O', 'O', 'X', 'O', 'O', 'X']",-1.0,0.0
89,96,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,96,O,3,"[' ', 'O', ' ', 'O', ' ', ' ', 'X', ' ', ' ']",1.0,1.0
89,96,O,8,"['X', 'O', ' ', 'O', ' ', ' ', 'X', ' ', 'O']",0.0,1.0
89,96,O,7,"['X', 'O', ' ', 'O', ' ', 'X', 'X', 'O', 'O']",0.0,1.0
89,96,O,2,"['X', 'O', 'O', 'O', 'X', 'X', 'X', 'O', 'O']",0.0,1.0
89,97,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,97,X,5,"[' ', 'X', ' ', ' ', 'O', 'X', ' ', ' ', ' ']",0.0,0.0
89,97,X,0,"['X', 'X', ' ', 'O', 'O', 'X', ' ', ' ', ' ']",0.0,0.0
89,97,X,6,"['X', 'X', ' ', 'O', 'O', 'X', 'X', 'O', ' ']",0.0,0.0
89,97,X,8,"['X', 'X', 'O', 'O', 'O', 'X', 'X', 'O', 'X']",1.0,1.0
89,98,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,98,O,0,"['O', 'O', ' ', 'X', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,98,O,6,"['O', 'O', ' ', 'X', ' ', ' ', 'O', 'X', ' ']",0.0,0.0
89,98,O,2,"['O', 'O', 'O', 'X', ' ', 'X', 'O', 'X', ' ']",0.0,0.0
89,99,X,2,"[' ', ' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
89,99,X,1,"[' ', 'X', 'X', ' ', 'O', ' ', ' ', ' ', ' ']",0.0,0.0
89,99,X,5,"['O', 'X', 'X', ' ', 'O', 'X', ' ', ' ', ' ']",1.0,1.0
89,99,X,6,"['O', 'X', 'X', 'O', 'O', 'X', 'X', ' ', ' ']",0.0,1.0
89,100,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",1.0,1.0
89,100,O,6,"['X', 'O', ' ', ' ', ' ', ' ', 'O', ' ', ' ']",0.0,1.0
89,100,O,4,"['X', 'O', ' ', ' ', 'O', ' ', 'O', 'X', ' ']",0.0,1.0
89,100,O,5,"['X', 'O', 'X', ' ', 'O', 'O', 'O', 'X', ' ']",0.0,1.0
89,100,O,3,"['X', 'O', 'X', 'O', 'O', 'O', 'O', 'X', 'X']",0.0,1.0
90,1,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
90,1,X,4,"[' ', 'X', 'O', ' ', 'X', ' ', ' ', ' ', ' ']",0.0,0.0
90,1,X,3,"['O', 'X', 'O', 'X', 'X', ' ', ' ', ' ', ' ']",0.0,0.0
90,1,X,5,"['O', 'X', 'O', 'X', 'X', 'X', 'O', ' ', ' ']",0.0,0.0
90,2,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
90,2,O,6,"[' ', 'O', ' ', ' ', ' ', 'X', 'O', ' ', ' ']",1.0,1.0
90,2,O,7,"[' ', 'O', ' ', ' ', 'X', 'X', 'O', 'O', ' ']",0.0,1.0
90,3,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
90,3,X,8,"['O', 'X', ' ', ' ', ' ', ' ', ' ', ' ', 'X']",0.0,0.0
90,3,X,7,"['O', 'X', ' ', ' ', ' ', ' ', 'O', 'X', 'X']",0.0,0.0
90,3,X,4,"['O', 'X', 'O', ' ', 'X', ' ', 'O', 'X', 'X']",0.0,0.0
90,4,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
90,4,O,7,"[' ', 'O', 'X', ' ', ' ', ' ', ' ', 'O', ' ']",0.0,0.0
90,4,O,5,"[' ', 'O', 'X', ' ', 'X', 'O', ' ', 'O', ' ']",0.0,0.0
90,4,O,3,"[' ', 'O', 'X', 'O', 'X', 'O', ' ', 'O', 'X']",0.0,0.0
90,5,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
90,5,X,4,"[' ', 'X', ' ', ' ', 'X', ' ', ' ', ' ', 'O']",0.0,0.0
90,5,X,0,"['X', 'X', 'O', ' ', 'X', ' ', ' ', ' ', 'O']",0.0,0.0
90,5,X,3,"['X', 'X', 'O', 'X', 'X', ' ', ' ', 'O', 'O']",0.0,0.0
90,6,O,4,"[' ', ' ', ' ', ' ', 'O', ' ', ' ', ' ', ' ']",0.0,0.0
90,6,O,3,"[' ', ' ', ' ', 'O', 'O', 'X', ' ', ' ', ' ']",0.0,0.0
90,6,O,2,"[' ', ' ', 'O', 'O', 'O', 'X', ' ', ' ', 'X']",0.0,0.0
90,6,O,0,"['O', ' ', 'O', 'O', 'O', 'X', 'X', ' ', 'X']",-1.0,-1.0
90,7,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
90,7,X,8,"['O', 'X', ' ', ' ', ' ', ' ', ' ', ' ', 'X']",0.0,0.0
90,7,X,2,"['O', 'X', 'X', ' ', ' ', ' ', ' ', 'O', 'X']",0.0,0.0
90,7,X,3,"['O', 'X', 'X', 'X', ' ', ' ', 'O', 'O', 'X']",0.0,0.0
90,7,X,5,"['O', 'X', 'X', 'X', 'O', 'X', 'O', 'O', 'X']",1.0,1.0
90,8,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
90,8,O,7,"[' ', 'O', 'X', ' ', ' ', ' ', ' ', 'O', ' ']",0.0,0.0
90,8,O,5,"[' ', 'O', 'X', ' ', 'X', 'O', ' ', 'O', ' ']",0.0,0.0
90,8,O,6,"['X', 'O', 'X', ' ', 'X', 'O', 'O', 'O', ' ']",0.0,0.0
90,9,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",1.0,1.0
90,9,X,6,"[' ', 'X', ' ', ' ', ' ', 'O', 'X', ' ', ' ']",0.0,1.0
90,9,X,8,"[' ', 'X', ' ', ' ', ' ', 'O', 'X', 'O', 'X']",1.0,2.0
90,9,X,0,"['X', 'X', ' ', ' ', 'O', 'O', 'X', 'O', 'X']",0.0,2.0
90,9,X,3,"['X', 'X', 'O', 'X', 'O', 'O', 'X', 'O', 'X']",0.0,2.0
90,10,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
90,10,O,3,"[' ', 'O', ' ', 'O', ' ', ' ', 'X', ' ', ' ']",0.0,0.0
90,10,O,2,"[' ', 'O', 'O', 'O', ' ', 'X', 'X', ' ', ' ']",0.0,0.0
90,10,O,0,"['O', 'O', 'O', 'O', 'X', 'X', 'X', ' ', ' ']",0.0,0.0
90,11,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
90,11,X,8,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', 'O', 'X']",0.0,0.0
90,11,X,3,"[' ', 'X', ' ', 'X', 'O', ' ', ' ', 'O', 'X']",0.0,0.0
90,11,X,6,"[' ', 'X', ' ', 'X', 'O', 'O', 'X', 'O', 'X']",0.0,0.0
90,11,X,2,"['O', 'X', 'X', 'X', 'O', 'O', 'X', 'O', 'X']",0.0,0.0
90,12,O,8,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', 'O']",0.0,0.0
90,12,O,5,"[' ', ' ', ' ', ' ', 'X', 'O', ' ', ' ', 'O']",0.0,0.0
90,12,O,0,"['O', ' ', ' ', ' ', 'X', 'O', ' ', 'X', 'O']",0.0,0.0
90,12,O,1,"['O', 'O', ' ', 'X', 'X', 'O', ' ', 'X', 'O']",1.0,1.0
90,12,O,2,"['O', 'O', 'O', 'X', 'X', 'O', 'X', 'X', 'O']",0.0,1.0
90,13,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
90,13,X,8,"[' ', 'X', ' ', ' ', ' ', ' ', 'O', ' ', 'X']",1.0,1.0
90,13,X,0,"['X', 'X', 'O', ' ', ' ', ' ', 'O', ' ', 'X']",0.0,1.0
90,14,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
90,14,O,7,"[' ', 'O', 'X', ' ', ' ', ' ', ' ', 'O', ' ']",0.0,0.0
90,14,O,4,"['X', 'O', 'X', ' ', 'O', ' ', ' ', 'O', ' ']",1.0,1.0
90,15,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
90,15,X,8,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', 'O', 'X']",0.0,0.0
90,15,X,3,"[' ', 'X', 'O', 'X', ' ', ' ', ' ', 'O', 'X']",0.0,0.0
90,15,X,4,"[' ', 'X', 'O', 'X', 'X', 'O', ' ', 'O', 'X']",0.0,0.0
90,15,X,6,"['O', 'X', 'O', 'X', 'X', 'O', 'X', 'O', 'X']",0.0,0.0
90,16,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
90,16,O,8,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', 'X', 'O']",0.0,0.0
90,16,O,2,"['X', 'O', 'O', ' ', ' ', ' ', ' ', 'X', 'O']",1.0,1.0
90,16,O,4,"['X', 'O', 'O', ' ', 'O', ' ', 'X', 'X', 'O']",0.0,1.0
90,17,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
90,17,X,4,"[' ', 'X', ' ', ' ', 'X', 'O', ' ', ' ', ' ']",0.0,0.0
90,17,X,3,"[' ', 'X', ' ', 'X', 'X', 'O', ' ', ' ', 'O']",0.0,0.0
90,17,X,7,"[' ', 'X', ' ', 'X', 'X', 'O', 'O', 'X', 'O']",0.0,0.0
90,18,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
90,18,O,2,"[' ', 'O', 'O', ' ', ' ', ' ', ' ', ' ', 'X']",0.0,0.0
90,18,O,3,"[' ', 'O', 'O', 'O', ' ', ' ', ' ', 'X', 'X']",0.0,0.0
90,18,O,5,"['X', 'O', 'O', 'O', ' ', 'O', ' ', 'X', 'X']",0.0,0.0
90,19,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
90,19,X,8,"['O', 'X', ' ', ' ', ' ', ' ', ' ', ' ', 'X']",0.0,0.0
90,19,X,6,"['O', 'X', ' ', ' ', ' ', 'O', 'X', ' ', 'X']",0.0,0.0
90,19,X,7,"['O', 'X', 'O', ' ', ' ', 'O', 'X', 'X', 'X']",0.0,0.0
90,20,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
90,20,O,6,"[' ', 'O', ' ', ' ', ' ', 'X', 'O', ' ', ' ']",0.0,0.0
90,20,O,4,"[' ', 'O', ' ', ' ', 'O', 'X', 'O', ' ', 'X']",1.0,1.0
90,20,O,2,"[' ', 'O', 'O', ' ', 'O', 'X', 'O', 'X', 'X']",0.0,1.0
90,21,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
90,21,X,8,"['O', 'X', ' ', ' ', ' ', ' ', ' ', ' ', 'X']",0.0,0.0
90,21,X,6,"['O', 'X', ' ', ' ', 'O', ' ', 'X', ' ', 'X']",0.0,0.0
90,21,X,3,"['O', 'X', ' ', 'X', 'O', ' ', 'X', 'O', 'X']",0.0,0.0
90,21,X,2,"['O', 'X', 'X', 'X', 'O', 'O', 'X', 'O', 'X']",0.0,0.0
90,22,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
90,22,O,6,"[' ', 'O', ' ', ' ', ' ', 'X', 'O', ' ', ' ']",0.0,0.0
90,22,O,0,"['O', 'O', ' ', ' ', ' ', 'X', 'O', ' ', 'X']",0.0,0.0
90,22,O,7,"['O', 'O', ' ', 'X', ' ', 'X', 'O', 'O', 'X']",0.0,0.0
90,23,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
90,23,X,8,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', 'O', 'X']",0.0,0.0
90,23,X,6,"[' ', 'X', 'O', ' ', ' ', ' ', 'X', 'O', 'X']",0.0,0.0
90,23,X,0,"['X', 'X', 'O', ' ', ' ', 'O', 'X', 'O', 'X']",0.0,0.0
90,23,X,3,"['X', 'X', 'O', 'X', 'O', 'O', 'X', 'O', 'X']",0.0,0.0
90,24,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
90,24,O,0,"['O', 'O', ' ', 'X', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
90,24,O,2,"['O', 'O', 'O', 'X', ' ', ' ', ' ', 'X', ' ']",0.0,0.0
90,25,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
90,25,X,8,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', 'O', 'X']",0.0,0.0
90,25,X,2,"[' ', 'X', 'X', ' ', ' ', 'O', ' ', 'O', 'X']",0.0,0.0
90,25,X,0,"['X', 'X', 'X', ' ', ' ', 'O', 'O', 'O', 'X']",1.0,1.0
90,26,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
90,26,O,8,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', 'X', 'O']",1.0,1.0
90,26,O,0,"['O', 'O', 'X', ' ', ' ', ' ', ' ', 'X', 'O']",-1.0,0.0
90,26,O,4,"['O', 'O', 'X', ' ', 'O', 'X', ' ', 'X', 'O']",0.0,0.0
90,27,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
90,27,X,5,"[' ', 'X', ' ', ' ', 'O', 'X', ' ', ' ', ' ']",0.0,0.0
90,27,X,0,"['X', 'X', ' ', ' ', 'O', 'X', 'O', ' ', ' ']",0.0,0.0
90,28,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
90,28,O,0,"['O', 'O', ' ', 'X', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
90,28,O,4,"['O', 'O', 'X', 'X', 'O', ' ', ' ', ' ', ' ']",0.0,0.0
90,28,O,8,"['O', 'O', 'X', 'X', 'O', 'X', ' ', ' ', 'O']",0.0,0.0
90,29,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
90,29,X,5,"[' ', 'X', ' ', ' ', 'O', 'X', ' ', ' ', ' ']",0.0,0.0
90,29,X,8,"[' ', 'X', ' ', 'O', 'O', 'X', ' ', ' ', 'X']",0.0,0.0
90,29,X,0,"['X', 'X', ' ', 'O', 'O', 'X', ' ', 'O', 'X']",0.0,0.0
90,29,X,2,"['X', 'X', 'X', 'O', 'O', 'X', 'O', 'O', 'X']",0.0,0.0
90,30,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
90,30,O,0,"['O', 'O', ' ', 'X', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
90,30,O,8,"['O', 'O', ' ', 'X', ' ', ' ', 'X', ' ', 'O']",0.0,0.0
90,30,O,7,"['O', 'O', ' ', 'X', 'X', ' ', 'X', 'O', 'O']",0.0,0.0
90,31,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
90,31,X,8,"['O', 'X', ' ', ' ', ' ', ' ', ' ', ' ', 'X']",0.0,0.0
90,31,X,6,"['O', 'X', ' ', ' ', ' ', 'O', 'X', ' ', 'X']",0.0,0.0
90,31,X,3,"['O', 'X', 'O', 'X', ' ', 'O', 'X', ' ', 'X']",0.0,0.0
90,31,X,7,"['O', 'X', 'O', 'X', 'O', 'O', 'X', 'X', 'X']",0.0,0.0
90,32,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
90,32,O,7,"[' ', 'O', 'X', ' ', ' ', ' ', ' ', 'O', ' ']",0.0,0.0
90,32,O,6,"[' ', 'O', 'X', ' ', ' ', 'X', 'O', 'O', ' ']",1.0,1.0
90,32,O,8,"['X', 'O', 'X', ' ', ' ', 'X', 'O', 'O', 'O']",0.0,1.0
90,33,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
90,33,X,5,"[' ', 'X', ' ', ' ', 'O', 'X', ' ', ' ', ' ']",0.0,0.0
90,33,X,3,"[' ', 'X', ' ', 'X', 'O', 'X', ' ', ' ', 'O']",0.0,0.0
90,33,X,0,"['X', 'X', ' ', 'X', 'O', 'X', ' ', 'O', 'O']",0.0,0.0
90,34,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",1.0,1.0
90,34,O,2,"[' ', 'O', 'O', ' ', ' ', ' ', ' ', ' ', 'X']",0.0,1.0
90,34,O,0,"['O', 'O', 'O', ' ', ' ', ' ', 'X', ' ', 'X']",0.0,1.0
90,35,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
90,35,X,6,"[' ', 'X', ' ', ' ', ' ', 'O', 'X', ' ', ' ']",0.0,0.0
90,35,X,8,"[' ', 'X', ' ', ' ', ' ', 'O', 'X', 'O', 'X']",0.0,0.0
90,35,X,0,"['X', 'X', 'O', ' ', ' ', 'O', 'X', 'O', 'X']",0.0,0.0
90,35,X,4,"['X', 'X', 'O', 'O', 'X', 'O', 'X', 'O', 'X']",0.0,0.0
90,36,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
90,36,O,3,"[' ', 'O', ' ', 'O', ' ', ' ', 'X', ' ', ' ']",0.0,0.0
90,36,O,7,"[' ', 'O', ' ', 'O', 'X', ' ', 'X', 'O', ' ']",0.0,0.0
90,36,O,5,"['X', 'O', ' ', 'O', 'X', 'O', 'X', 'O', ' ']",0.0,0.0
90,37,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
90,37,X,4,"[' ', 'X', 'O', ' ', 'X', ' ', ' ', ' ', ' ']",1.0,1.0
90,37,X,6,"[' ', 'X', 'O', ' ', 'X', ' ', 'X', 'O', ' ']",0.0,1.0
90,37,X,8,"['O', 'X', 'O', ' ', 'X', ' ', 'X', 'O', 'X']",1.0,2.0
90,37,X,3,"['O', 'X', 'O', 'X', 'X', 'O', 'X', 'O', 'X']",0.0,2.0
90,38,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
90,38,O,0,"['O', 'O', ' ', 'X', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
90,38,O,2,"['O', 'O', 'O', 'X', 'X', ' ', ' ', ' ', ' ']",1.0,1.0
90,39,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
90,39,X,6,"[' ', 'X', ' ', ' ', 'O', ' ', 'X', ' ', ' ']",0.0,0.0
90,39,X,7,"[' ', 'X', 'O', ' ', 'O', ' ', 'X', 'X', ' ']",0.0,0.0
90,39,X,0,"['X', 'X', 'O', ' ', 'O', ' ', 'X', 'X', 'O']",0.0,0.0
90,39,X,5,"['X', 'X', 'O', 'O', 'O', 'X', 'X', 'X', 'O']",0.0,0.0
90,40,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
90,40,O,3,"[' ', 'O', ' ', 'O', ' ', ' ', ' ', 'X', ' ']",0.0,0.0
90,40,O,0,"['O', 'O', ' ', 'O', ' ', ' ', 'X', 'X', ' ']",0.0,0.0
90,40,O,8,"['O', 'O', ' ', 'O', 'X', ' ', 'X', 'X', 'O']",1.0,1.0
90,40,O,2,"['O', 'O', 'O', 'O', 'X', 'X', 'X', 'X', 'O']",0.0,1.0
90,41,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
90,41,X,7,"[' ', 'X', ' ', ' ', ' ', ' ', 'O', 'X', ' ']",1.0,1.0
90,41,X,2,"[' ', 'X', 'X', ' ', 'O', ' ', 'O', 'X', ' ']",0.0,1.0
90,41,X,8,"[' ', 'X', 'X', ' ', 'O', 'O', 'O', 'X', 'X']",0.0,1.0
90,42,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
90,42,O,6,"['X', 'O', ' ', ' ', ' ', ' ', 'O', ' ', ' ']",0.0,0.0
90,42,O,4,"['X', 'O', ' ', ' ', 'O', 'X', 'O', ' ', ' ']",0.0,0.0
90,42,O,8,"['X', 'O', ' ', ' ', 'O', 'X', 'O', 'X', 'O']",0.0,0.0
90,42,O,2,"['X', 'O', 'O', 'X', 'O', 'X', 'O', 'X', 'O']",0.0,0.0
90,43,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
90,43,X,8,"[' ', 'X', ' ', ' ', ' ', ' ', 'O', ' ', 'X']",1.0,1.0
90,43,X,0,"['X', 'X', ' ', ' ', ' ', ' ', 'O', 'O', 'X']",0.0,1.0
90,43,X,4,"['X', 'X', ' ', ' ', 'X', 'O', 'O', 'O', 'X']",1.0,2.0
90,44,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0
90,44,O,8,"[' ', 'O', ' ', ' ', 'X', ' ', ' ', ' ', 'O']",0.0,0.0
90,44,O,6,"[' ', 'O', ' ', ' ', 'X', 'X', 'O', ' ', 'O']",0.0,0.0
90,44,O,2,"[' ', 'O', 'O', ' ', 'X', 'X', 'O', 'X', 'O']",0.0,0.0
90,45,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",-1.0,-1.0
90,45,X,5,"[' ', 'X', ' ', ' ', 'O', 'X', ' ', ' ', ' ']",0.0,-1.0
90,45,X,0,"['X', 'X', ' ', ' ', 'O', 'X', ' ', ' ', 'O']",0.0,-1.0
90,45,X,3,"['X', 'X', 'O', 'X', 'O', 'X', ' ', ' ', 'O']",0.0,-1.0
90,46,O,7,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', 'O', ' ']",1.0,1.0
90,46,O,4,"[' ', ' ', 'X', ' ', 'O', ' ', ' ', 'O', ' ']",0.0,1.0
90,46,O,1,"[' ', 'O', 'X', ' ', 'O', 'X', ' ', 'O', ' ']",0.0,1.0
90,47,X,7,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', 'X', ' ']",0.0,0.0
90,47,X,8,"[' ', ' ', ' ', ' ', ' ', ' ', 'O', 'X', 'X']",0.0,0.0
90,47,X,2,"['O', ' ', 'X', ' ', ' ', ' ', 'O', 'X', 'X']",0.0,0.0
90,47,X,3,"['O', ' ', 'X', 'X', ' ', 'O', 'O', 'X', 'X']",0.0,0.0
